Years_Relative_to_Diagnosis,Chi_AD_Alzheimers,Chi_DLB_LewyBody,Chi_VaD_Vascular
-8.947895791583166,0.8561963062483401,1.010811930730093,0.9662930903878372
-8.917835671342685,0.8552090607066689,1.0449206487393352,0.9230531705445018
-8.887775551102205,0.8542047428665653,0.9372667769786924,0.9711905665216889
-8.857715430861724,0.8531831996673478,1.1790872882467105,0.9604908147166434
-8.827655310621243,0.8521442805420752,0.8831984151486898,0.960669780428986
-8.797595190380761,0.8510878375425507,1.094069945161911,0.9449288396394567
-8.76753507014028,0.8500137254656316,0.9441024048533901,0.9538424458618838
-8.7374749498998,0.8489218019807901,0.8571666293687114,0.9612584358551101
-8.707414829659319,0.8478119277588674,0.9256750918271257,0.9625490193724677
-8.677354709418838,0.8466839666019549,0.8790230484861872,0.9432010275599796
-8.647294589178356,0.8455377855743457,0.9680828256691708,0.9647435796224124
-8.617234468937875,0.8443732551344847,0.9490308960089748,0.9740580584452038
-8.587174348697395,0.8431902492678539,1.0462809036830447,0.9694111905333773
-8.557114228456914,0.8419886456207185,1.083422426310977,0.9640775744167331
-8.527054108216433,0.8407683256346675,0.9753741440956817,0.9379002456415678
-8.496993987975952,0.8395291746818676,0.9920867833483935,0.9500942108891796
-8.46693386773547,0.8382710822009597,1.0374753325644253,0.9529406787976783
-8.43687374749499,0.8369939418335154,0.9109279022569418,0.9407492176549284
-8.40681362725451,0.8356976515609755,1.0956002243290779,0.9543711766388354
-8.376753507014028,0.834382113841987,1.1128534424856236,0.9533750721750469
-8.346693386773547,0.8330472357500522,1.0138877352307274,0.9490000564365677
-8.316633266533067,0.8316929291114076,1.3390858739236526,0.9470018770881078
-8.286573146292586,0.8303191106430378,1.113740237426996,0.949293438753851
-8.256513026052104,0.8289257020907409,0.9552465451190507,0.9506723306916586
-8.226452905811623,0.8275126303671481,0.9134658903173356,0.9426684801951076
-8.196392785571142,0.8260798276896045,0.9284262005820582,0.9415157715841896
-8.16633266533066,0.8246272317178176,0.8832262281430975,0.9489830069980485
-8.136272545090181,0.8231547856911736,1.122824031069519,0.9275249159404656
-8.1062124248497,0.8216624385656224,0.8436621114604081,0.9128528366842016
-8.076152304609218,0.8201501451500336,0.9308179998850391,0.9456695013627209
-8.046092184368737,0.8186178662419177,0.8580893018829989,0.9264159099536772
-8.016032064128257,0.8170655687624109,1.0887730871728574,0.9828952226374674
-7.985971943887776,0.8154932258904186,0.7133091292244252,0.9644685839323135
-7.955911823647295,0.8139008171958115,0.8658702495103069,0.9749629859207268
-7.925851703406813,0.8122883287715652,0.896038713859069,0.9646545154045316
-7.895791583166332,0.8106557533647366,0.9562557115024065,0.9435795452419099
-7.865731462925852,0.8090030905061679,0.9714851847585328,0.9600178993386714
-7.835671342685371,0.8073303466388049,0.8639702763486726,0.9603988462244982
-7.80561122244489,0.8056375352445202,1.0387018688719194,0.9224424834152288
-7.775551102204409,0.80392467696933,0.9315912085102822,0.9656942129137902
-7.745490981963928,0.8021917997468879,1.2486193889113724,0.9320738466588988
-7.715430861723447,0.800438938920145,0.6463948854046965,0.9264332413579294
-7.685370741482966,0.7986661373610624,0.960003436117753,0.9648237481101634
-7.655310621242485,0.7968734455882582,0.7045332380791344,0.9385430133686449
-7.625250501002004,0.7950609218824782,0.7361314036556488,0.9307798931389982
-7.595190380761523,0.7932286323997717,1.148284614649312,0.9737583598879652
-7.565130260521042,0.7913766512822591,1.1071120296499128,0.9146766999895563
-7.5350701402805615,0.789505060766375,0.5620273924091337,0.9345917668537884
-7.50501002004008,0.7876139512884729,0.8023196231714553,0.9724848383120991
-7.474949899799599,0.7857034215876729,0.8213711742101986,1.0034337017782433
-7.4448897795591185,0.7837735788058433,0.5072526325216831,0.9512889100013612
-7.414829659318638,0.7818245385845956,0.8157097102760299,0.968269686275512
-7.384769539078157,0.7798564251591837,0.8783384121477839,0.9300598757982448
-7.354709418837675,0.7778693714491924,0.8485214071676049,0.9915009733922243
-7.324649298597194,0.7758635191459017,0.5136707445787847,0.9381962693862556
-7.294589178356714,0.7738390187962171,0.9761991967184928,0.8936799756569798
-7.264529058116233,0.7717960298830545,0.8442627561529958,0.9521908885263691
-7.234468937875752,0.7697347209020711,0.7961664954436125,0.9528533858716729
-7.2044088176352705,0.7676552694346326,0.6905831267362696,0.9343192887872971
-7.174348697394789,0.765557862216911,0.9090227793557618,0.9551522147017677
-7.144288577154309,0.7634426952050081,0.9388844372018359,0.9762584549395685
-7.114228456913828,0.7613099736359995,0.7281024328222288,0.9230194926140715
-7.084168336673347,0.7591599120847985,0.8134867155658291,0.960002737018906
-7.054108216432866,0.7569927345167394,0.9240916970689912,0.9303082670396698
-7.024048096192384,0.7548086743357825,0.5072195997251783,0.9797195882807781
-6.993987975951904,0.7526079744282422,0.8187321840136034,0.9614138691003461
-6.9639278557114235,0.7503908872019499,0.5160640404110474,0.9397424961529718
-6.933867735470942,0.7481576746207542,0.6651713717359715,0.9555156484597676
-6.903807615230461,0.7459086082342737,0.8758439637636349,0.9422143691576137
-6.8737474949899795,0.7436439692028147,0.7858416125008802,0.9629705883008343
-6.843687374749499,0.74136404831737,0.7499254999644229,0.9495114292202678
-6.813627254509019,0.7390691460146182,0.7683236967652898,0.9761697430903367
-6.783567134268537,0.736759572386847,0.9430429570010823,1.003251549476622
-6.753507014028056,0.7344356471867238,0.925230827121185,0.956854527975242
-6.723446893787575,0.7320976998268448,0.7048024496811833,0.9674526033082581
-6.693386773547094,0.7297460693739913,0.8707990427624068,0.957547940108541
-6.663326653306614,0.7273811045380325,0.7604662799665753,0.9398668123782523
-6.6332665330661325,0.7250031636554098,1.196214648020006,0.9596603225963694
-6.603206412825651,0.7226126146671492,0.7293735593908298,0.969538120613736
-6.573146292585171,0.7202098350913454,0.7982798197372823,0.9669368257239643
-6.543086172344689,0.7177952119900679,0.7979969056817485,0.9531330351395454
-6.513026052104209,0.7153691419306473,0.7897797963034687,0.9469095645054946
-6.482965931863728,0.7129320309412941,0.8822642063349928,0.9866029430036009
-6.452905811623246,0.7104842944610192,0.9076613931556707,0.968582225910867
-6.422845691382766,0.7080263572838184,0.6296441072628047,0.977650749734428
-6.3927855711422845,0.7055586534970937,0.7922880606996391,0.9369547728291571
-6.362725450901804,0.7030816264142896,0.6860918507129619,0.9784570669050174
-6.332665330661323,0.700595728501721,1.075550938403495,0.9208231124738242
-6.302605210420841,0.6981014212995816,1.2659157581045732,0.9595529788852791
-6.272545090180361,0.6955991753371191,1.1096127172172972,0.9505880158820944
-6.242484969939881,0.6930894700419766,0.9600660482858603,0.9532362557229951
-6.212424849699399,0.6905727936436957,1.0674823147843158,0.9417815279646842
-6.182364729458918,0.6880496430713879,0.9450492904652679,0.9686167126932677
-6.152304609218437,0.6855205238455854,1.1743857284298143,0.9607653729666901
-6.122244488977956,0.6829859499642822,1.031818653186021,0.9539038559223437
-6.092184368737476,0.6804464437831904,0.9027858831542652,0.9913125143628387
-6.062124248496994,0.6779025358902342,0.7733531702106213,0.9708410482858367
-6.032064128256513,0.6753547649743129,0.8521448279439896,0.9536663683574415
-6.002004008016032,0.6728036776883677,1.0003932219399392,0.9497702300746371
-5.971943887775551,0.670249828506796,0.7744300125479975,0.7602579170122765
-5.94188376753507,0.6676937795772588,0.9298125270216843,0.787183354149586
-5.9118236472945895,0.6651361005669315,1.1686185959687443,0.7903721089674248
-5.881763527054108,0.6625773685032598,0.9763298881940204,0.7837817637874651
-5.851703406813628,0.6600181676092799,1.2737851545358478,0.7978225290940713
-5.8216432865731464,0.6574590891335735,1.1968214608803698,0.8364156130741442
-5.791583166332665,0.6549007311749325,0.9400833840581954,0.8102813988923722
-5.761523046092185,0.6523436985018113,0.7825116539120329,0.7953066507676592
-5.731462925851703,0.649788602366653,0.9820702612405212,0.7782884272305384
-5.701402805611223,0.6472360603151804,0.9197039916300529,0.8190349192822997
-5.671342685370742,0.6446866959907476,1.05069890237373,0.7953921557341075
-5.64128256513026,0.6421411389338543,1.2380711972199856,0.8373997564886637
-5.61122244488978,0.6396000243769296,0.828971900574432,0.8031544995441822
-5.5811623246492985,0.6370639930344987,0.9403037423138776,0.8286727305247266
-5.551102204408818,0.63453369088885,1.0492845317398112,0.8094527885714854
-5.521042084168337,0.632009768971327,1.170137837007491,0.8015131783982768
-5.490981963927856,0.6294928831393724,1.076597899758086,0.8025228973313155
-5.460921843687375,0.6269836938494601,1.0618729592210991,0.8125116388409614
-5.430861723446894,0.6244828659260535,1.2007879477655163,0.7994615472130562
-5.400801603206413,0.6219910683267357,1.072151949612209,0.7686510398755764
-5.370741482965932,0.6195089739036589,0.961238582931995,0.7623029965529904
-5.3406813627254515,0.617037259161472,1.0036968079642783,0.785649755679969
-5.31062124248497,0.6145766040118802,0.8870144985916928,0.7836412724769706
-5.280561122244489,0.6121276915250083,1.0727098077190211,0.8041874217872486
-5.250501002004008,0.60969120767773,1.1293922421597433,0.7973875815445581
-5.220440881763527,0.6072678410991414,0.538066726589872,0.8098597040956029
-5.190380761523047,0.6048582828133579,1.1644104735216807,0.7955446785899556
-5.160320641282565,0.602463225979813,0.9695967729752762,0.8112374492993593
-5.130260521042084,0.6000833656312539,1.0433127725214013,0.8067611868942376
-5.1002004008016035,0.5977193984096166,1.0693721927776667,0.8220774580648597
-5.070140280561122,0.5953720222999852,0.6213341850559896,0.7819940087830891
-5.040080160320642,0.5930419363628294,0.7815568461301696,0.7619797252825786
-5.01002004008016,0.5907298404647258,0.9061074065814312,0.7875829133605756
-4.979959919839679,0.5884364350077709,0.8322876931821076,0.8145698692924963
-4.949899799599199,0.5861624206578976,0.9868616861109479,0.7868311956943527
-4.919839679358717,0.5839084980723073,0.8630734812371946,0.7904193086881482
-4.889779559118237,0.5816753676262376,0.6780778364250034,0.774217505974125
-4.859719438877756,0.5794637291392863,1.0208861366809352,0.7805160081548372
-4.829659318637275,0.577274281601515,1.0882590323299703,0.7961179493557988
-4.799599198396794,0.5751077228995579,1.0020066185935794,0.7650652831500852
-4.7695390781563125,0.5729647495429699,0.8044852323015202,0.7969804589589835
-4.739478957915832,0.5708460563910389,0.8662864233871493,0.800358463817878
-4.709418837675351,0.5687523363803016,0.9816701848960797,0.7960335899311702
-4.67935871743487,0.5666842802529977,0.9838786086909631,0.8024929232292154
-4.649298597194389,0.5646425762866984,1.0384445508087186,0.786724981506769
-4.619238476953908,0.5626279100253526,0.8373135804616914,0.8256314768126939
-4.589178356713427,0.5606409640119869,0.6624744342824316,0.8158447896653443
-4.559118236472946,0.5586824175233083,0.7679816676756079,0.784177960938038
-4.5290581162324655,0.5567529463064462,0.9442326153139242,0.7984678998656132
-4.498997995991984,0.5548532223180831,0.9702018036854382,0.786715253434416
-4.468937875751503,0.5529839134662167,1.186968410637899,0.8254364124778709
-4.438877755511022,0.5511456833547986,0.8655625649236196,0.7976089403419786
-4.408817635270541,0.5493391910314958,0.879639864390715,0.77598042776095
-4.378757515030061,0.5475650907388199,0.8115213476599301,0.8169237019054209
-4.348697394789579,0.5458240316688696,0.7726488348432818,0.8122245956573513
-4.318637274549099,0.54411665772193,0.946406893711896,0.79592793842279
-4.2885771543086175,0.5424436072691727,0.8780506484867896,0.7895165235340017
-4.258517034068136,0.5408055129197017,0.790096371615428,0.7916285195377822
-4.228456913827656,0.5392030012921815,0.6556777495888135,0.7987616757456978
-4.198396793587174,0.5376366927912913,0.7959135691296304,0.7788230341604468
-4.168336673346694,0.5361072013892434,0.7527777987918198,0.836104911549365
-4.138276553106213,0.5346151344125974,0.9970723219665952,0.7985195355206438
-4.108216432865731,0.533161092334609,0.948565861019188,0.8440977139596865
-4.078156312625251,0.5317456685733397,0.651188892227704,0.7909582142616636
-4.04809619238477,0.5303694492957586,0.9779942452263357,0.7958112807943648
-4.018036072144289,0.5290330132280587,0.7158567499989887,0.7941063128465571
-3.987975951903808,0.5277369314724101,0.8207135401673475,0.8181298432749002
-3.9579158316633265,0.5264817673303667,0.9806027914352824,0.8199850898579574
-3.927855711422846,0.5252680761331405,0.6462872045516471,0.806307686156257
-3.8977955911823647,0.5240964050789505,0.8242302982542054,0.8227559893390348
-3.8677354709418843,0.5229672930776523,0.6311301246209339,0.8231619272839102
-3.837675350701403,0.5218812706028462,0.5103962604228537,0.8199952103777186
-3.8076152304609217,0.5208388595516575,0.9508262658560862,0.7916710276491484
-3.777555110220441,0.5198405731123771,0.8086671650197609,0.7771244719438335
-3.74749498997996,0.5188869156401437,0.6830197041119316,0.7674710636718172
-3.7174348697394795,0.517978382540844,0.5706721644251582,0.7708242115779361
-3.687374749498998,0.5171154601633985,0.7510441525613989,0.7936834929153113
-3.6573146292585177,0.5162986257005948,1.0155227457824614,0.7742212837766175
-3.6272545090180364,0.515528347098623,0.8778070356672756,0.7978328003427323
-3.597194388777555,0.5148050829754582,0.765061608274066,0.8298646665861547
-3.5671342685370746,0.5141292825482292,0.7239969967594759,0.7968781283514802
-3.5370741482965933,0.5135013855697016,0.8447687385665534,0.762167092066567
-3.507014028056113,0.5129218222739973,0.6011544520576123,0.8168073231493931
-3.4769539078156315,0.5123910133316584,1.039565762325992,0.7954960232463165
-3.44689378757515,0.5119093698141594,0.9181422768532849,0.7900115950823339
-3.4168336673346698,0.5114772931679556,1.026842779524812,0.794579641995424
-3.3867735470941884,0.5110951751981504,0.768379641927599,0.773492682565042
-3.356713426853708,0.5107633980618458,0.9865152786682283,0.8003709627157138
-3.3266533066132267,0.5104823342712385,0.9670128562243534,0.8150910983809876
-3.2965931863727453,0.5102523467065008,0.6395337271347274,0.7795039462031649
-3.266533066132265,0.5100737886384831,0.8976152564022989,0.811398670847053
-3.2364729458917836,0.5099470037612523,0.9284042969699268,0.8121842081549592
-3.206412825651303,0.5098723262344754,0.8008345990740652,0.7886336965960188
-3.176352705410822,0.5098500807356359,0.8390279180145734,0.8201839207931796
-3.1462925851703414,0.5098805825220605,0.9644878220062022,0.7768256467916745
-3.11623246492986,0.5099641375027183,0.8993821810256517,0.808794653484071
-3.0861723446893787,0.5101010423197325,0.760353927035204,0.7971291512075784
-3.0561122244488983,0.5102915844395386,1.005730890805377,0.7983503887750574
-3.026052104208417,0.5105360422535958,0.9570756065405778,0.8077715603994431
-2.9959919839679365,0.5108346851885475,0.9660871181284756,0.804275694394505
-2.965931863727455,0.511187773825702,0.9487783818683883,0.7607496296523235
-2.935871743486974,0.5115955600296954,1.0073463832576823,0.7740627574845916
-2.9058116232464934,0.512058287086165,0.9025275404566868,0.7783880700709108
-2.875751503006012,0.5125761898482539,0.8212846677402589,0.7952790529629853
-2.8456913827655317,0.5131494948917394,0.8445120665275859,0.8156009261890248
-2.8156312625250504,0.5137784206785565,1.1265078686017076,0.8211763404342237
-2.785571142284569,0.5144631777284676,0.6626803781034142,0.8134348186715508
-2.7555110220440886,0.5152039687986026,1.0508497707868554,0.8035027899916016
-2.7254509018036073,0.516000989070575,0.7576022203128149,0.7805947346886151
-2.695390781563127,0.5168544263448454,0.7365306902275106,0.8236270366357678
-2.6653306613226455,0.5177644612419889,0.8305028228728693,0.8021187274704807
-2.635270541082164,0.5187312674104891,0.9461934804710006,0.7752396494516991
-2.6052104208416837,0.5197550117406544,1.097428560825926,0.7876010820045739
-2.5751503006012024,0.5208358545842291,0.7358036975983779,0.8243612021847417
-2.545090180360722,0.5219739499792365,1.244059491052704,0.8286780286028874
-2.5150300601202407,0.5231694458795669,1.1695550975068019,0.7812818100251867
-2.4849699398797602,0.5244224843887884,0.9768156306420742,0.8421607601698337
-2.454909819639279,0.52573320199763,0.9545205078679363,0.818234167339605
-2.4248496993987976,0.5271017298245545,0.8560289100392794,0.8113633415562221
-2.394789579158317,0.5285281938588022,1.0879083207869105,0.7766106465797836
-2.364729458917836,0.530012715205258,1.010305651826869,0.8430394101157568
-2.3346693386773554,0.5315554103304546,1.2117169935448926,0.7989355021761936
-2.304609218436874,0.5331563913089962,0.8965359216239376,0.7849645619687264
-2.2745490981963927,0.5348157660696432,1.0808613547313657,0.791324546358606
-2.2444889779559123,0.536533638640271,0.9920573580164926,0.7979024643206704
-2.214428857715431,0.538310109390871,0.8689549183661324,0.7801915222193008
-2.1843687374749505,0.5401452752737314,1.279498671565418,0.812279560769944
-2.154308617234469,0.5420392300598934,1.0338993747183234,0.7976557305624563
-2.124248496993988,0.5439920645709447,1.082469962766959,0.7653535715584613
-2.0941883767535074,0.5460038669051668,0.8262967041428777,0.7825239656562041
-2.064128256513026,0.5480747226570253,0.8750259722825273,0.7773060935436935
-2.0340681362725457,0.550204715128944,0.9925758147741857,0.7838440734854107
-2.0040080160320644,0.552393925534272,0.8885335017768056,0.7890070475909423
-1.973947895791584,0.554642433190314,1.0624766656412117,0.6537491288338289
-1.9438877755511026,0.556950315700254,1.0336388728333807,0.644106838475203
-1.9138276553106213,0.5593176491227719,0.8459980804520385,0.6462615738821615
-1.88376753507014,0.5617445081281123,0.9875265254319932,0.6350150552941347
-1.8537074148296604,0.5642309661393308,0.9542147403487283,0.6637369681197792
-1.823647294589179,0.566777095457415,0.9238308701177976,0.6444585921574648
-1.7935871743486977,0.5693829673689369,0.7707764455040798,0.6898001102487585
-1.7635270541082164,0.5720486522348739,0.8122724016215815,0.6321272009485476
-1.733466933867735,0.5747742195592008,0.9635308211664724,0.6491797499019415
-1.7034068136272555,0.5775597380358342,1.0783099467904602,0.6760053810989224
-1.6733466933867742,0.580405275572486,0.7748369048337493,0.6270780834732378
-1.643286573146293,0.5833108992899664,1.0970245465813073,0.6309810202540881
-1.6132264529058116,0.5862766754954594,0.9358729506584238,0.6276868169819584
-1.5831663326653302,0.5893026696282841,0.7120008100351447,0.6474026581905208
-1.5531062124248507,0.5923889461766456,0.9449712046643083,0.6441382212151237
-1.5230460921843694,0.5955355685638813,1.0233306917121334,0.6542705825683979
-1.492985971943888,0.5987425990027055,0.924159869959127,0.6723606160852693
-1.4629258517034067,0.6020100983159716,1.2264619715933254,0.6268707269451574
-1.4328657314629254,0.6053381257224784,0.9190625842029388,0.6422907819623715
-1.4028056112224458,0.6087267385863773,1.0009150162193081,0.6579865474723763
-1.3727454909819645,0.6121759921287585,0.863070925095246,0.5997706180188507
-1.3426853707414832,0.6156859391000366,1.0029551610518612,0.6394678393190535
-1.3126252505010019,0.6192566294118005,0.4912939509217078,0.6408843619703948
-1.2825651302605205,0.6228881097268467,0.7168654789708507,0.6378979205498356
-1.252505010020041,0.6265804230061783,0.7859131966199093,0.655678618389096
-1.2224448897795597,0.6303336080118274,0.9114197942701749,0.6719424165852607
-1.1923847695390783,0.6341476987644417,0.8595881570394361,0.6392284526314788
-1.162324649298597,0.6380227239546751,0.9898783501131105,0.6939119348571334
-1.1322645290581157,0.641958706307525,0.8766543975259306,0.6359471242961316
-1.1022044088176361,0.6459556618988817,0.8505100390595863,0.6487880088328576
-1.0721442885771548,0.6500135994236862,0.7942391879063728,0.6543445643338023
-1.0420841683366735,0.6541325194152379,0.8374762968495729,0.6194993141979129
-1.0120240480961922,0.6583124134153513,0.9345240790024845,0.6591578394771803
-0.9819639278557126,0.6625532630952345,0.9209235981185073,0.6504208644213939
-0.9519038076152313,0.6668550393271461,0.9374166267143017,0.6531274304363285
-0.92184368737475,0.6712177012070845,0.7677069815363052,0.6707530837924354
-0.8917835671342687,0.6756411950289858,0.6979965473026402,0.650913318004835
-0.8617234468937873,0.6801254532111233,0.7304528366242244,0.6721467229749636
-0.8316633266533078,0.6846703931756507,0.8528492490140254,0.6232442189806137
-0.8016032064128265,0.6892759161824833,1.0417711101856189,0.6449266655634035
-0.7715430861723451,0.6939419061189798,0.8359392801410745,0.6750975968038951
-0.7414829659318638,0.6986682282471698,0.8731358552472529,0.6483890966373684
-0.7114228456913825,0.7034547279105642,0.5523017685568352,0.6255831548917238
-0.6813627254509029,0.7083012292028893,1.2041434222356293,0.6268814782985948
-0.6513026052104216,0.7132075336014032,0.6380464997634696,0.634853202968834
-0.6212424849699403,0.7181734185677688,1.0780085725591562,0.6237521718671187
-0.591182364729459,0.7231986361198028,0.7240424776987705,0.6599069701483714
-0.5611222444889776,0.7282829113777401,0.9535490800958418,0.5936987738446142
-0.5310621242484981,0.7334259410890114,0.9349439023015058,0.6335724339548691
-0.5010020040080168,0.7386273921358653,0.8253927035089245,0.6221869883960548
-0.47094188376753543,0.743886900030513,0.7941724252289136,0.6225351465407828
-0.4408817635270541,0.7492040674028224,0.6817074024423156,0.6386089661340041
-0.4108216432865728,0.754578462485919,0.8187342320432668,0.6253013324505794
-0.38076152304609323,0.760009617605389,0.9961679700413947,0.6595519530047487
-0.3507014028056119,0.7654970276780991,0.8912893840176703,0.6342104172017358
-0.3206412825651306,0.771040148726953,0.7076584829414053,0.6389552944684423
-0.29058116232464926,0.7766383964182051,1.0188081550006916,0.666752738408716
-0.26052104208416793,0.7822911446282226,0.6696735554091274,0.6554543563373216
-0.23046092184368838,0.7879977240468323,0.8869984774253286,0.652525109511819
-0.20040080160320706,0.7937574208246265,0.7273063074245122,0.6494828315660376
-0.17034068136272573,0.799569475271784,0.7491839006945104,0.6275131555929829
-0.1402805611222444,0.8054330806161399,1.0342701142079538,0.6560314557787839
-0.11022044088176308,0.8113473818283544,0.8087078814359565,0.6923718287127859
-0.08016032064128353,0.8173114745221212,0.6567751736733627,0.6447406772558123
-0.05010020040080221,0.8233244039374079,0.8091889388060876,0.6299322411262851
-0.020040080160320883,0.8293851640147069,1.0094863356333263,0.6196440754965774
0.010020040080160442,0.835492696568239,0.7925939905114938,0.6115601019278771
0.04008016032064177,0.8416458905659453,1.0902248475950522,0.6431330950221441
0.07014028056112132,0.8478435815239456,1.065224537531755,0.6391927133728579
0.10020040080160264,0.854084551022941,0.9308986640472974,0.6709033901015556
0.13026052104208397,0.8603675263537612,1.1018182666955165,0.6484012952572836
0.1603206412825653,0.8666911802989409,1.2109602724997952,0.6632278992917167
0.19038076152304484,0.8730541310568215,0.6396172814841654,0.6624677682264385
0.22044088176352616,0.8794549423142353,1.1161770471557255,0.6739720366165033
0.2505010020040075,0.8858921234733177,1.0394228038450497,0.6438243837240463
0.2805611222444888,0.8923641300374539,0.9047334841894289,0.6694033597774328
0.31062124248497014,0.8988693641607326,1.0578264353927427,0.6590209242682673
0.3406813627254497,0.9054061753646223,1.0224941047621003,0.6287458655812802
0.370741482965931,0.9119728614248641,0.8811207002186487,0.6294971592666957
0.40080160320641234,0.9185676694308065,1.1950799721302836,0.6583922804794395
0.43086172344689366,0.9251887970186048,0.9969336178376207,0.6436933544083538
0.460921843687375,0.9318343937788539,1.15791923411573,0.6057849117656119
0.49098196392785454,0.9385025628383435,0.9462971638943117,0.6551357967003902
0.5210420841683359,0.9451913626147256,0.7410077474660488,0.6552105871043628
0.5511022044088172,0.9518988087419388,1.0259402237986526,0.6539635982875298
0.5811623246492985,0.9586228761633148,0.9565105610380773,0.6805170408032098
0.6112224448897798,0.9653615013883208,0.8048695016248546,0.642034554928139
0.6412825651302594,0.9721125849079609,0.7420796276358528,0.6192720958245607
0.6713426853707407,0.978873993762913,1.0898771700659908,0.6626829812955995
0.701402805611222,0.9856435642575494,1.189045963513764,0.6530980561177958
0.7314629258517034,0.9924191048121118,1.2090194584598914,0.6620135355473582
0.7615230460921847,0.9991983989444186,1.0800197617547675,0.6629457097158109
0.7915831663326642,1.0059792083716812,1.0006076550291076,0.6529912881029415
0.8216432865731456,1.0127592762222182,1.0281503495878677,0.6389731486386829
0.8517034068136269,1.0195363303461304,1.0058382135434736,0.6486899517557417
0.8817635270541082,1.0263080867133576,1.1173512763783005,0.646837665407292
0.9118236472945895,1.0330722528869292,0.9228492032118891,0.6408736964167775
0.9418837675350691,1.0398265315587127,0.8059038366339979,0.6531374422583102
0.9719438877755504,1.0465686241345333,0.9602314580656323,0.647604104649381
1.0020040080160317,1.0532962343551664,1.0203530540312353,0.6509748542102736
1.032064128256513,1.060007071939464,0.9497839190344837,0.6281964283359691
1.0621242484969944,1.0666988562356803,0.9889426427661563,0.6442872870608819
1.092184368737474,1.0733693198669818,1.31190459306116,0.62706936248414
1.1222444889779553,1.080016212357151,1.1108074647743216,0.6288300302456683
1.1523046092184366,1.0866373037225634,0.7662392488212261,0.6775359668377928
1.182364729458918,1.0932303880167487,1.0681539437005652,0.6296630148155417
1.2124248496993992,1.0997932868140932,0.6392019561134322,0.6597119954077744
1.2424849699398788,1.1063238526196377,1.053886871708311,0.6163184519417785
1.27254509018036,1.1128199721923595,1.0277603846993262,0.6479287299242624
1.3026052104208414,1.1192795697698648,0.9550174435683915,0.6708578342551926
1.3326653306613228,1.1257006101830305,0.8003901854027624,0.6656971146920861
1.3627254509018023,1.1320811018497892,0.7928642317003247,0.6351702153024077
1.3927855711422836,1.138419099638006,0.9967347073697497,0.6658748249644318
1.422845691382765,1.1447127075881627,0.8370144800273663,0.6425516850847017
1.4529058116232463,1.1509600814874221,1.048922514068619,0.6306534782077678
1.4829659318637276,1.1571594312875018,0.8239330284432033,0.6258466151909143
1.5130260521042072,1.1633090233597017,0.8570504348398761,0.6098404961476537
1.5430861723446885,1.1694071825813652,1.0194598940201776,0.6593899241213353
1.5731462925851698,1.1754522942489785,0.8944409586206891,0.6655130844333027
1.6032064128256511,1.1814428058140947,0.868562417132251,0.6834213298405103
