Timestamp,Chi_Instant,Chi_Acute_6h,Chi_Baseline_7d,Chi_Quarterly_90d,Divergence_Delta
2025-04-04 10:00:00,1.0222880276824673,0.8611956452252784,0.7686468431803215,0.8580402452964541,0.09254880204495686
2025-04-04 11:00:00,0.5766582840200679,0.8358019599438223,0.7676631988315814,0.8578901367312455,0.06813876111224093
2025-04-04 12:00:00,0.9375920209543327,0.8600333280779426,0.76828665731892,0.857932890205671,0.09174667075902265
2025-04-04 13:00:00,0.736531328776262,0.8301773887444623,0.7674102403976173,0.8578751355163564,0.06276714834684505
2025-04-04 14:00:00,0.5992850335750083,0.7911408308441952,0.7667781574709284,0.8576840498117506,0.024362673373266808
2025-04-04 15:00:00,0.5344252815359855,0.7344633294240207,0.766061570814667,0.8575031846393059,-0.031598241390646264
2025-04-04 16:00:00,0.6629717354474896,0.674577280718191,0.7658402646142891,0.8574353801551652,-0.0912629838960981
2025-04-04 17:00:00,0.7931139418320675,0.7106532236868576,0.7659855617508049,0.8573735343808802,-0.05533233806394733
2025-04-04 18:00:00,0.669515436845183,0.6659737930019993,0.7668444564421287,0.8572787961395504,-0.1008706634401294
2025-04-04 19:00:00,0.8737580568782413,0.6888449143523291,0.769484786288967,0.8572288756725434,-0.08063987193663791
2025-04-04 20:00:00,0.5306453317907831,0.6774049640549583,0.7687641203557858,0.8571091712835479,-0.09135915630082747
2025-04-04 21:00:00,0.7196223335868946,0.7082711393967766,0.7695515033802929,0.8570502298711211,-0.06128036398351633
2025-04-04 22:00:00,0.5898755194247916,0.6960884367263268,0.7689448994429746,0.8569271059375212,-0.07285646271664781
2025-04-04 23:00:00,0.8043837188618713,0.6979667328979607,0.7692355532619654,0.8569538785245212,-0.07126882036400461
2025-04-05 00:00:00,0.8878452808887143,0.7343550402385494,0.7701179111175571,0.8569119693071333,-0.03576287087900776
2025-04-05 01:00:00,0.7502684791265968,0.7137734439466087,0.7687041879865891,0.8567987777417247,-0.05493074403998044
2025-04-05 02:00:00,0.5049406881130583,0.7094893366669878,0.7665336008999206,0.8565773696409389,-0.05704426423293285
2025-04-05 03:00:00,0.8542081579737549,0.7319203073981312,0.7663822626806367,0.8565234046745397,-0.03446195528250551
2025-04-05 04:00:00,0.8909478967295055,0.7820990369489168,0.7661688811025613,0.8565462818876496,0.015930155846355487
2025-04-05 05:00:00,0.8900110926005023,0.7963702659053554,0.7671879587082495,0.8565098981481699,0.029182307197105906
2025-04-05 06:00:00,0.987290267397017,0.8129444303234058,0.7672430139783977,0.8565131039391597,0.04570141634500813
2025-04-05 07:00:00,0.7026796555557095,0.8050129597282579,0.7664445425886032,0.8564114851357356,0.038568417139654754
2025-04-05 08:00:00,0.9002763834813337,0.8709022422896372,0.7663621045642847,0.856369576498178,0.10454013772535253
2025-04-05 09:00:00,0.9452810368569515,0.8860810554368367,0.7678886853171581,0.8563231097985601,0.11819237011967854
2025-04-05 10:00:00,0.5694823098865005,0.8325034576296692,0.7676363484128036,0.8560281010504623,0.06486710921686556
2025-04-05 11:00:00,0.8005151619721215,0.8175874691916056,0.7671883684406231,0.8559441586364225,0.05039910075098253
2025-04-05 12:00:00,0.6808208896592959,0.7665092395686521,0.7664675245953461,0.855809835230481,4.171497330607288e-05
2025-04-05 13:00:00,0.7120420047410053,0.7680696310995346,0.7669625881725476,0.8557180231227572,0.0011070429269870452
2025-04-05 14:00:00,0.7467090438360093,0.7424750744919807,0.7677424333959513,0.8557536531443714,-0.025267358903970583
2025-04-05 15:00:00,0.6334871319317305,0.6905094236711106,0.7665026241220041,0.8556393810417443,-0.07599320045089353
2025-04-05 16:00:00,0.6025230860167017,0.6960162196928107,0.7667837342593932,0.8555117877203746,-0.07076751456658248
2025-04-05 17:00:00,0.6846102295199052,0.6766987309507746,0.7655512228979701,0.855292327203219,-0.08885249194719547
2025-04-05 18:00:00,0.5524021826987014,0.655295613124009,0.7653366177400972,0.8551603750123581,-0.11004100461608823
2025-04-05 19:00:00,0.5602216749707042,0.6299922248289588,0.7640258584160329,0.8550032599474966,-0.1340336335870741
2025-04-05 20:00:00,0.7844563339470862,0.6362834398474716,0.7646685166035215,0.8549648629941242,-0.12838507675604993
2025-04-05 21:00:00,0.5813967935950766,0.6276017167913626,0.7633411937109836,0.8548895083200868,-0.13573947691962107
2025-04-05 22:00:00,0.8183209781032036,0.6635680321391129,0.764130796034155,0.8547877139795674,-0.10056276389504215
2025-04-05 23:00:00,0.8144675194234878,0.6852109137897099,0.7645028589616961,0.8546969068766734,-0.07929194517198623
2025-04-06 00:00:00,0.5725242947930154,0.6885645991387624,0.7631660244882245,0.8544823499440015,-0.07460142534946201
2025-04-06 01:00:00,0.7176342258365003,0.7148000242830617,0.7633221847699685,0.8544199074432635,-0.04852216048690683
2025-04-06 02:00:00,0.9588888743353617,0.7438721143477743,0.7635688988089006,0.8543318544964289,-0.019696784461126216
2025-04-06 03:00:00,0.7107009706671711,0.7654228105264567,0.7631558083777935,0.854277157569667,0.0022670021486631553
2025-04-06 04:00:00,0.7808669545314325,0.7591804732644948,0.7629064507454331,0.8541387153445339,-0.0037259774809382806
2025-04-06 05:00:00,0.8949450764579974,0.7725933994369131,0.7638635643457506,0.8539604570559798,0.00872983509116243
2025-04-06 06:00:00,0.9309509680362307,0.8323311783107822,0.7661679215176682,0.8539744974571248,0.06616325679311397
2025-04-06 07:00:00,0.798918298692486,0.84587852378678,0.7660371288358461,0.8539052761986808,0.0798413949509339
2025-04-06 08:00:00,0.7448022379766323,0.8101974177269916,0.7637976306363551,0.8537778681587694,0.046399787090636524
2025-04-06 09:00:00,0.9706836404184845,0.8535278626855439,0.7641623429632611,0.8537945758368823,0.0893655197222828
2025-04-06 10:00:00,0.9893782923397323,0.8882797523202606,0.7653264202638045,0.8538859103876143,0.12295333205645609
2025-04-06 11:00:00,0.8774095664874029,0.8853571673251613,0.7661212874341368,0.8538444772759897,0.11923587989102458
2025-04-06 12:00:00,0.7493567383497706,0.8550914623774181,0.766074335878123,0.8538162319643501,0.08901712649929505
2025-04-06 13:00:00,0.6226492157705645,0.8257132818904312,0.7650151863642524,0.8536536074014157,0.060698095526178886
2025-04-06 14:00:00,0.603183665999097,0.8021101865608419,0.7651757822856983,0.8535682808780207,0.036934404275143606
2025-04-06 15:00:00,0.7525483666262227,0.7657543075954649,0.7646651752443183,0.8534225432339704,0.0010891323511466044
2025-04-06 16:00:00,0.7317582432482224,0.7228176327468799,0.7643672452565888,0.8534026148707492,-0.0415496125097089
2025-04-06 17:00:00,0.846700330311501,0.717699426717563,0.7647718520427202,0.8534138852951171,-0.04707242532515721
2025-04-06 18:00:00,0.7589766024958414,0.7193027374085749,0.7648419830628403,0.8533226122666062,-0.04553924565426548
2025-04-06 19:00:00,0.5082527583306929,0.7002366611685962,0.763675186705486,0.8532274714086545,-0.06343852553688978
2025-04-06 20:00:00,0.8273107727255838,0.7375911789563441,0.7638686432749698,0.8531952260201967,-0.026277464318625765
2025-04-06 21:00:00,0.5976641537089935,0.7117771434701391,0.762657122735278,0.8529907136933927,-0.050879979265138875
2025-04-06 22:00:00,0.6904878196179687,0.7048987395317635,0.7625607621087237,0.8529833737406768,-0.05766202257696018
2025-04-06 23:00:00,0.7871892675515042,0.694980229071764,0.7630745525011866,0.8529122867029938,-0.06809432342942257
2025-04-07 00:00:00,1.0173033740565667,0.7380346909985516,0.7643523819276312,0.852933983615815,-0.02631769092907965
2025-04-07 01:00:00,1.1703140323441616,0.8483782366674631,0.7653915851906251,0.8529879919586323,0.08298665147683804
2025-04-07 02:00:00,0.8865515250756041,0.8582516953924665,0.7666329584535408,0.8530139450223866,0.09161873693892564
2025-04-07 03:00:00,0.8045632224673849,0.8927348735188652,0.7674714774677964,0.8529990396661988,0.12526339605106873
2025-04-07 04:00:00,0.8987918110680321,0.9274522054272089,0.7676546329850223,0.8529196777627,0.1597975724421865
2025-04-07 05:00:00,0.9440179189095135,0.9535903139868771,0.7681691219079894,0.852870233822613,0.18542119207888774
2025-04-07 06:00:00,0.7964111626188697,0.9167749454139278,0.7677307901232991,0.8527539689841771,0.14904415529062864
2025-04-07 07:00:00,1.0424247170662346,0.8954600595342731,0.7687512411866892,0.852747726907449,0.12670881834758385
2025-04-07 08:00:00,0.8419645702453711,0.8880289003959009,0.7689855826639211,0.8527095928581246,0.11904331773197974
2025-04-07 09:00:00,0.8575472692915365,0.896859574866593,0.7681860789363666,0.8526340446845163,0.12867349593022637
2025-04-07 10:00:00,0.8584186073206461,0.890130707575362,0.7697134843032255,0.8525633310395156,0.12041722327213644
2025-04-07 11:00:00,0.8083266447314963,0.8675154952123592,0.7705143044211633,0.8525344307278733,0.09700119079119585
2025-04-07 12:00:00,0.837587648992715,0.8743782429413333,0.7710954605011451,0.8523853853505959,0.10328278244018818
2025-04-07 13:00:00,0.643387365704527,0.807872017714382,0.7717372652197422,0.8522333680231587,0.03613475249463982
2025-04-07 14:00:00,0.6336902968528777,0.7731596388156331,0.7713744371665789,0.852178278879139,0.0017852016490541578
2025-04-07 15:00:00,0.5557207525093293,0.7228552193519319,0.7693139805541798,0.8519920434004706,-0.0464587612022479
2025-04-07 16:00:00,0.7322335340810002,0.7018243738119909,0.7695272138473905,0.8519839434395681,-0.06770284003539961
2025-04-07 17:00:00,0.7699779880502278,0.6954329310317795,0.7698352883019697,0.8518990249235041,-0.07440235727019018
2025-04-07 18:00:00,0.733906762961671,0.6781527833599389,0.770981129571223,0.8517778991917991,-0.09282834621128411
2025-04-07 19:00:00,0.8876636688617205,0.7188655005528045,0.7725383180843979,0.8518365233095049,-0.053672817531593364
2025-04-07 20:00:00,0.6985514471531555,0.7296756922695175,0.7727250153920201,0.8517046593127253,-0.04304932312250265
2025-04-07 21:00:00,0.7958600582813493,0.7696989098981875,0.7733537434455021,0.8516424477020191,-0.003654833547314662
2025-04-07 22:00:00,0.6037613090083327,0.7482868723860762,0.7715835219216255,0.8514608234554645,-0.02329664953554933
2025-04-07 23:00:00,0.7089219627736468,0.7381108681733126,0.7708340322030145,0.8512592138059362,-0.03272316402970188
2025-04-08 00:00:00,0.8594898426961803,0.7590413814623975,0.7720498450578622,0.851236748827627,-0.013008463595464703
2025-04-08 01:00:00,0.8971976109247854,0.7606303718062417,0.772404536483055,0.8512504562760361,-0.011774164676813248
2025-04-08 02:00:00,0.7766173521894861,0.7736413559789636,0.7717615947067179,0.8512070550271973,0.0018797612722456503
2025-04-08 03:00:00,0.816060416332188,0.77700808232077,0.7708171820288942,0.8511702954595779,0.006190900291875856
2025-04-08 04:00:00,0.6505614222576372,0.7848081011956539,0.7685230589686005,0.8510101715461816,0.016285042227053403
2025-04-08 05:00:00,0.7926567135029572,0.7987638929838723,0.7689098802208272,0.8508891020906504,0.029854012763045112
2025-04-08 06:00:00,0.93968389664764,0.8121295686424489,0.7700395619386934,0.8508386398067632,0.04209000670375551
2025-04-08 07:00:00,0.8939198677681843,0.8115832781163488,0.7712610820873804,0.8507378910635717,0.04032219602896836
2025-04-08 08:00:00,0.8722881918066039,0.827528418052535,0.771696416094691,0.8506762705584958,0.05583200195784399
2025-04-08 09:00:00,0.8016095038159987,0.8251199326331702,0.7713079974965147,0.8505079724885876,0.0538119351366555
2025-04-08 10:00:00,0.7771524935572003,0.8462184445164307,0.7705160397190303,0.8504316317880961,0.07570240479740042
2025-04-08 11:00:00,0.6762873607547449,0.8268235523917286,0.7700065353397134,0.8501518159308488,0.05681701705201514
2025-04-08 12:00:00,0.8185705642797808,0.8066379969970855,0.7706423260223604,0.8500638844888095,0.035995670974725114
2025-04-08 13:00:00,0.7657914172599875,0.7852832552457194,0.7707436270730429,0.8500434991499445,0.01453962817267651
2025-04-08 14:00:00,0.7575786662186734,0.7661650009810642,0.7716019642722307,0.8500400856373934,-0.005436963291166497
2025-04-08 15:00:00,0.6225081386511406,0.7363147734535879,0.7696458492937024,0.8498954350339157,-0.03333107584011452
2025-04-08 16:00:00,0.4190356945122851,0.6766286402794354,0.7691703212615553,0.8497015749188958,-0.0925416809821199
2025-04-08 17:00:00,0.8061615902584357,0.6982743451967172,0.7697385446745757,0.849638417943668,-0.07146419947785854
2025-04-08 18:00:00,0.619565483178553,0.6651068316798459,0.7678698500469385,0.8495033563462675,-0.10276301836709267
2025-04-08 19:00:00,0.5812941449995428,0.6343572863031052,0.7671696089367307,0.8493794947309427,-0.13281232263362552
2025-04-08 20:00:00,0.780586740856799,0.6381919654094593,0.7677234066592313,0.8493870512341977,-0.129531441249772
2025-04-08 21:00:00,0.6667494516564807,0.6455655175770161,0.7676228436239331,0.8493730130556671,-0.12205732604691699
2025-04-08 22:00:00,0.8601589683733138,0.7190860632205208,0.7684338231787948,0.8493814092027915,-0.04934775995827401
2025-04-08 23:00:00,0.8276233296008119,0.7226630197775835,0.7678192968466957,0.8492933857084319,-0.04515627706911218
2025-04-09 00:00:00,0.8562555291577325,0.7621113607741136,0.7698125580718804,0.8492447259202132,-0.00770119729776686
2025-04-09 01:00:00,0.6295719535578903,0.7701576622005047,0.7676658192693365,0.849162699208113,0.00249184293116822
2025-04-09 02:00:00,0.9554749069805752,0.7993056898878007,0.7694714971713772,0.8491439070364605,0.029834192716423513
2025-04-09 03:00:00,0.8541074269464995,0.8305320191028039,0.7697696728337178,0.8490588916146183,0.060762346269086165
2025-04-09 04:00:00,0.7864476247419669,0.8182467951642461,0.7697315147185932,0.8490073772495742,0.0485152804456529
2025-04-09 05:00:00,0.8507072347218977,0.8220941126844271,0.7693302918273469,0.8489244987414395,0.0527638208570802
2025-04-09 06:00:00,0.6176357973534337,0.7823241573837105,0.7691175574048961,0.8487380062893836,0.01320659997881446
2025-04-09 07:00:00,0.8718290375397099,0.8227003380473471,0.7689916984918105,0.8487374366096819,0.05370863955553662
2025-04-09 08:00:00,0.6865355596611127,0.7778771134941035,0.7667210398718467,0.848571641294031,0.01115607362225679
2025-04-09 09:00:00,0.6311345122134429,0.740714961038594,0.7666376726999766,0.8483750131176553,-0.025922711661382603
2025-04-09 10:00:00,0.59141888406629,0.7082101709259812,0.7653229986876162,0.8481388232706637,-0.057112827761635065
2025-04-09 11:00:00,0.8868381449309952,0.7142319892941641,0.766498523027953,0.8480500810917484,-0.05226653373378887
2025-04-09 12:00:00,0.6569960501473066,0.7207920314264761,0.7656530146383579,0.8479996664118373,-0.04486098321188181
2025-04-09 13:00:00,0.8971391763369455,0.7250103878926821,0.7666438732540364,0.8480455912077431,-0.04163348536135425
2025-04-09 14:00:00,0.6320905116429378,0.7159362132229864,0.7666297433180191,0.8478969835027508,-0.050693530095032746
2025-04-09 15:00:00,0.4786428977269827,0.6905209441419097,0.764973893209494,0.8476849824086017,-0.07445294906758437
2025-04-09 16:00:00,0.5413978998006564,0.6821841134309707,0.7628018224241461,0.8475077161088111,-0.08061770899317533
2025-04-09 17:00:00,0.8207988652267684,0.6711775668135996,0.7637374281849469,0.8472779111036719,-0.09255986137134731
2025-04-09 18:00:00,0.6563706863053209,0.6710733395066019,0.7630307468327258,0.8471553880078854,-0.0919574073261239
2025-04-09 19:00:00,0.6171358977271777,0.6244061264049741,0.7634837837270897,0.846981885942804,-0.13907765732211563
2025-04-09 20:00:00,0.7147181507353113,0.6381773995870362,0.764203981158705,0.8468597795234974,-0.1260265815716688
2025-04-09 21:00:00,0.7721850825965993,0.6871010970653056,0.7641491038723887,0.8467750637874656,-0.07704800680708301
2025-04-09 22:00:00,0.8652557932027456,0.7410774126323205,0.7638122001516643,0.8467793694035718,-0.02273478751934377
2025-04-09 23:00:00,0.9256112146943207,0.7585461375435792,0.7645181944091319,0.8467429555058502,-0.0059720568655526884
2025-04-10 00:00:00,0.7292567321533021,0.7706938118515761,0.7644099201110051,0.8466911581421142,0.00628389174057109
2025-04-10 01:00:00,0.6325419258434761,0.7732614832042924,0.7633874917897278,0.846555288495642,0.009873991414564687
2025-04-10 02:00:00,0.758573666096927,0.7805707357645618,0.7639081833279325,0.8464827675623829,0.016662552436629285
2025-04-10 03:00:00,0.8520955867073825,0.7938891531163591,0.7635833838489956,0.8464145379779652,0.030305769267363503
2025-04-10 04:00:00,0.7131638905013069,0.7685405026661192,0.7621837328171062,0.8461522803542004,0.006356769849013011
2025-04-10 05:00:00,0.7166423611320101,0.7337123604057342,0.7617397043628608,0.8461205153627915,-0.028027343957126583
2025-04-10 06:00:00,0.8699841486635734,0.7571669298241126,0.762235477004851,0.8460168876374315,-0.0050685471807383475
2025-04-10 07:00:00,0.8148473758597701,0.7875511714934951,0.761923161918517,0.8460169881038989,0.025628009574978128
2025-04-10 08:00:00,0.8118472258087263,0.7964300981121282,0.7621690568379655,0.8459562797048915,0.03426104127416263
2025-04-10 09:00:00,0.7002535151584847,0.7711230861873118,0.7615836305404048,0.845763304986592,0.009539455646907058
2025-04-10 10:00:00,0.7442508284275596,0.776304242508354,0.7598274809553203,0.8456554804994678,0.01647676155303368
2025-04-10 11:00:00,0.6401972029047437,0.7635633828038096,0.7592516636002438,0.8455719925405056,0.004311719203565878
2025-04-10 12:00:00,0.8371281102664335,0.7580873764042863,0.7600516531295729,0.8455691975287902,-0.001964276725286651
2025-04-10 13:00:00,0.8351392311464197,0.7614693522853946,0.761162673810704,0.8454975812137245,0.0003066784746905693
2025-04-10 14:00:00,0.47269481312814116,0.7049439501719638,0.759222798942293,0.8453453773397942,-0.05427884877032929
2025-04-10 15:00:00,0.5698785565681009,0.6832147904068998,0.7586004996155049,0.8451931264080763,-0.0753857092086051
2025-04-10 16:00:00,0.49374183926725534,0.6414632922135158,0.7579096768002866,0.8450208518915658,-0.11644638458677081
2025-04-10 17:00:00,0.5924973534403645,0.6335133173027859,0.7564181315829769,0.8449365415510772,-0.12290481428019095
2025-04-10 18:00:00,0.6631189315573028,0.6045117875179308,0.7552633403418353,0.8447306747394969,-0.1507515528239045
2025-04-10 19:00:00,0.5070765596469955,0.54983467560136,0.7545776776505185,0.8445349874667967,-0.20474300204915852
2025-04-10 20:00:00,0.583039867443212,0.5682255179872052,0.7551751953778544,0.8445183026702348,-0.18694967739064916
